step,tokens_seen,micro_batch,T,tau,relax_step,energy,error_grad_norm
9250,47365120,0,64,6.4,2,0.00013168931764084846,0.002130779903382063
9250,47365120,0,64,6.4,3,0.00013121819938533008,0.001902687712572515
9250,47365120,0,64,6.4,4,0.00013106889673508704,0.0016975781181827188
9250,47365120,0,64,6.4,5,0.00013069288979750127,0.0015163753414526582
9250,47365120,0,64,6.4,6,0.00013052040594629943,0.001354403211735189
9250,47365120,0,64,6.4,7,0.00013046665117144585,0.0012101174797862768
9250,47365120,0,64,6.4,8,0.0001302530145039782,0.0010844276985153556
9250,47365120,0,64,6.4,9,0.0001300750154769048,0.0009694130858406425
9250,47365120,0,64,6.4,10,0.00013009454414714128,0.0008692777482792735
9250,47365120,0,64,6.4,11,0.0001301013835472986,0.0007818181766197085
9250,47365120,0,64,6.4,12,0.00012997110025025904,0.0007035845192149282
9250,47365120,0,64,6.4,13,0.00012969858653377742,0.0006339715328067541
9250,47365120,0,64,6.4,14,0.00012982300540897995,0.0005747248069383204
9250,47365120,0,64,6.4,15,0.00012974250421393663,0.0005214011180214584
9250,47365120,0,64,6.4,16,0.00012953017721883953,0.0004756552225444466
9250,47365120,0,64,6.4,17,0.00012981095642317086,0.000436938542407006
9250,47365120,0,64,6.4,18,0.000129689957248047,0.00040204921970143914
9250,47365120,0,64,6.4,19,0.00012975107529200613,0.00037278770469129086
9250,47365120,0,64,6.4,20,0.00012961917673237622,0.00034924433566629887
9250,47365120,0,64,6.4,21,0.00012957949365954846,0.0003293404297437519
9250,47365120,0,64,6.4,22,0.00012964164488948882,0.00031232755281962454
9250,47365120,0,64,6.4,23,0.00012961940956301987,0.0002993700618389994
9250,47365120,0,64,6.4,24,0.00012957707804162055,0.0002888194576371461
9250,47365120,0,64,6.4,25,0.0001296771806664765,0.00027958248392678797
9250,47365120,0,64,6.4,26,0.00012965782661922276,0.0002732044958975166
9250,47365120,0,64,6.4,27,0.00012953008990734816,0.00026896860799752176
9250,47365120,0,64,6.4,28,0.00012963755580130965,0.00026485673151910305
9250,47365120,0,64,6.4,29,0.00012968285591341555,0.00026213572709821165
9250,47365120,0,64,6.4,30,0.00012975734716746956,0.000260277243796736
9250,47365120,0,64,6.4,31,0.00012983342458028346,0.0002591408265288919
9250,47365120,0,64,6.4,32,0.0001298079441767186,0.0002588530769571662
9250,47365120,0,64,6.4,33,0.00012964732013642788,0.00025812711101025343
9250,47365120,0,64,6.4,34,0.00012973128468729556,0.0002587689959909767
9250,47365120,0,64,6.4,35,0.0001297261769650504,0.00025933654978871346
9250,47365120,0,64,6.4,36,0.00012966552458237857,0.0002597644634079188
9250,47365120,0,64,6.4,37,0.00012959097512066364,0.0002604586479719728
9250,47365120,0,64,6.4,38,0.00012966248323209584,0.0002615094999782741
9250,47365120,0,64,6.4,39,0.00012970808893442154,0.00026174934464506805
9250,47365120,0,64,6.4,40,0.00012968764349352568,0.00026316544972360134
9250,47365120,0,64,6.4,41,0.00012969094677828252,0.0002644670312292874
9250,47365120,0,64,6.4,42,0.00012967799557372928,0.00026537335361354053
9250,47365120,0,64,6.4,43,0.00012972329568583518,0.00026623340090736747
9250,47365120,0,64,6.4,44,0.0001296520495088771,0.0002668274682946503
9250,47365120,0,64,6.4,45,0.0001298308779951185,0.0002686748339328915
9250,47365120,0,64,6.4,46,0.00012954938574694097,0.00026942038675770164
9250,47365120,0,64,6.4,47,0.000129705251310952,0.0002697615709621459
9250,47365120,0,64,6.4,48,0.00012962475011590868,0.00027113984106108546
9250,47365120,0,64,6.4,49,0.0001295683323405683,0.0002717230818234384
9250,47365120,0,64,6.4,50,0.0001297028356930241,0.00027277934714220464
9250,47365120,0,64,6.4,51,0.00012977381993550807,0.0002734237350523472
9250,47365120,0,64,6.4,52,0.000129743930301629,0.00027462159050628543
9250,47365120,0,64,6.4,53,0.00012951304961461574,0.00027519167633727193
9250,47365120,0,64,6.4,54,0.00012965465430170298,0.0002766070538200438
9250,47365120,0,64,6.4,55,0.00012977128790225834,0.0002769536804407835
9250,47365120,0,64,6.4,56,0.0001296198897762224,0.00027702131774276495
9250,47365120,0,64,6.4,57,0.0001296740083489567,0.0002781570656225085
9250,47365120,0,64,6.4,58,0.00012966388021595776,0.00027864144067279994
9250,47365120,0,64,6.4,59,0.00012955193233210593,0.0002794696483761072
9250,47365120,0,64,6.4,60,0.0001295679248869419,0.00028039273456670344
9250,47365120,0,64,6.4,61,0.00012964877532795072,0.0002809283323585987
9250,47365120,0,64,6.4,62,0.00012968321971129626,0.0002815498737618327
9250,47365120,0,64,6.4,63,0.00012963685730937868,0.00028215363272465765
9250,47365120,0,64,6.4,64,0.00012971324031241238,0.0002824889379553497
9300,47621120,0,64,6.4,0,0.00023813830921426415,0.003004498779773712
9300,47621120,0,64,6.4,1,0.00023705506464466453,0.0026903811376541853
9300,47621120,0,64,6.4,2,0.00023642738233320415,0.0023942156694829464
9300,47621120,0,64,6.4,3,0.00023588565818499774,0.0021332609467208385
9300,47621120,0,64,6.4,4,0.00023537715605925769,0.0018976483261212707
9300,47621120,0,64,6.4,5,0.00023520794638898224,0.0016920389607548714
9300,47621120,0,64,6.4,6,0.00023501564282923937,0.0015088521176949143
9300,47621120,0,64,6.4,7,0.00023463441175408661,0.0013469438999891281
9300,47621120,0,64,6.4,8,0.00023431942099705338,0.001205636654049158
9300,47621120,0,64,6.4,9,0.00023432653688360006,0.0010763074969872832
9300,47621120,0,64,6.4,10,0.00023425636754836887,0.0009658247581683099
9300,47621120,0,64,6.4,11,0.00023408116248901933,0.0008680272730998695
9300,47621120,0,64,6.4,12,0.00023406972468364984,0.0007821347680874169
9300,47621120,0,64,6.4,13,0.00023394919116981328,0.000706246355548501
9300,47621120,0,64,6.4,14,0.0002339168277103454,0.0006404566229321063
9300,47621120,0,64,6.4,15,0.00023381160281132907,0.0005830865120515227
9300,47621120,0,64,6.4,16,0.00023394962772727013,0.0005334104644134641
9300,47621120,0,64,6.4,17,0.00023406691616401076,0.0004906530375592411
9300,47621120,0,64,6.4,18,0.00023397243057843298,0.0004546048876363784
9300,47621120,0,64,6.4,19,0.00023399709607474506,0.00042425651918165386
9300,47621120,0,64,6.4,20,0.00023368015536107123,0.0003991487610619515
9300,47621120,0,64,6.4,21,0.00023393743322230875,0.00037871376844123006
9300,47621120,0,64,6.4,22,0.00023373655858449638,0.00036184853524900973
9300,47621120,0,64,6.4,23,0.00023388979025185108,0.0003475989506114274
9300,47621120,0,64,6.4,24,0.00023386877728626132,0.0003368565521668643
9300,47621120,0,64,6.4,25,0.000233998813200742,0.00032890128204599023
9300,47621120,0,64,6.4,26,0.00023385156237054616,0.00032258735154755414
9300,47621120,0,64,6.4,27,0.0002338907215744257,0.00031732607749290764
9300,47621120,0,64,6.4,28,0.0002336608013138175,0.0003138418833259493
9300,47621120,0,64,6.4,29,0.0002340027567697689,0.00031185991247184575
9300,47621120,0,64,6.4,30,0.00023404674720950425,0.00031030274112708867
9300,47621120,0,64,6.4,31,0.00023387855617329478,0.0003092297993134707
9300,47621120,0,64,6.4,32,0.00023385135864373296,0.00030885275918990374
9300,47621120,0,64,6.4,33,0.00023371052520815283,0.00030932275694794953
9300,47621120,0,64,6.4,34,0.00023375749879051,0.0003090935933869332
9300,47621120,0,64,6.4,35,0.00023399977362714708,0.0003101700567640364
9300,47621120,0,64,6.4,36,0.00023386627435684204,0.0003107234661001712
9300,47621120,0,64,6.4,37,0.00023398033226840198,0.0003115875297226012
9300,47621120,0,64,6.4,38,0.00023356924066320062,0.0003127235977444798
9300,47621120,0,64,6.4,39,0.00023396071628667414,0.00031372802914120257
9300,47621120,0,64,6.4,40,0.00023397641780320555,0.00031471517286263406
9300,47621120,0,64,6.4,41,0.00023375684395432472,0.0003160533669870347
9300,47621120,0,64,6.4,42,0.0002339599741389975,0.00031707328162156045
9300,47621120,0,64,6.4,43,0.00023387836699839681,0.00031822032178752124
9300,47621120,0,64,6.4,44,0.0002337043988518417,0.00031932847923599184
9300,47621120,0,64,6.4,45,0.00023384192900266498,0.00032059659133665264
9300,47621120,0,64,6.4,46,0.0002339083148399368,0.0003213161835446954
9300,47621120,0,64,6.4,47,0.00023390220303554088,0.00032271421514451504
9300,47621120,0,64,6.4,48,0.0002337708428967744,0.00032373311114497483
9300,47621120,0,64,6.4,49,0.00023405355750583112,0.00032476845080964267
9300,47621120,0,64,6.4,50,0.00023378038895316422,0.00032539048697799444
9300,47621120,0,64,6.4,51,0.0002338464983040467,0.0003265005652792752
9300,47621120,0,64,6.4,52,0.00023388616682495922,0.0003271222813054919
9300,47621120,0,64,6.4,53,0.0002337664773222059,0.00032787639065645635
9300,47621120,0,64,6.4,54,0.00023385023814626038,0.0003291866451036185
9300,47621120,0,64,6.4,55,0.0002338492777198553,0.0003299491945654154
9300,47621120,0,64,6.4,56,0.00023399027122650295,0.000330656097503379
9300,47621120,0,64,6.4,57,0.00023390773276332766,0.0003313782799523324
9300,47621120,0,64,6.4,58,0.00023391626018565148,0.0003320891410112381
9300,47621120,0,64,6.4,59,0.00023380843049380928,0.0003324108838569373
9300,47621120,0,64,6.4,60,0.00023394559684675187,0.00033347378484904766
9300,47621120,0,64,6.4,61,0.00023377501929644495,0.0003335716319270432
9300,47621120,0,64,6.4,62,0.00023389316629618406,0.0003348659665789455
9300,47621120,0,64,6.4,63,0.00023370278358925134,0.00033526387414895
9300,47621120,0,64,6.4,64,0.00023385688837151974,0.00033598733716644347
9350,47877120,0,64,6.4,0,0.0004942877567373216,0.02171304076910019
9350,47877120,0,64,6.4,1,0.00045229075476527214,0.01694272644817829
9350,47877120,0,64,6.4,2,0.00042689734254963696,0.013277950696647167
9350,47877120,0,64,6.4,3,0.00041105347918346524,0.010456152260303497
9350,47877120,0,64,6.4,4,0.0004012035788036883,0.008276530541479588
9350,47877120,0,64,6.4,5,0.0003951835387852043,0.0065813856199383736
9350,47877120,0,64,6.4,6,0.0003911855164915323,0.005260949954390526
9350,47877120,0,64,6.4,7,0.00038861180655658245,0.004225222393870354
9350,47877120,0,64,6.4,8,0.00038711665547452867,0.003403706243261695
9350,47877120,0,64,6.4,9,0.0003858758427668363,0.002750014653429389
9350,47877120,0,64,6.4,10,0.00038534251507371664,0.0022319392301142216
9350,47877120,0,64,6.4,11,0.0003848621272481978,0.0018192079151049256
9350,47877120,0,64,6.4,12,0.0003845785104203969,0.0014927965821698308
9350,47877120,0,64,6.4,13,0.0003843093873001635,0.001229090616106987
9350,47877120,0,64,6.4,14,0.00038414591108448803,0.001017961767502129
9350,47877120,0,64,6.4,15,0.0003841333673335612,0.0008518014219589531
9350,47877120,0,64,6.4,16,0.0003841533907689154,0.0007158960215747356
9350,47877120,0,64,6.4,17,0.00038392908754758537,0.0006134121213108301
9350,47877120,0,64,6.4,18,0.000384025537641719,0.0005301309283822775
9350,47877120,0,64,6.4,19,0.00038399669574573636,0.00046873342944309115
9350,47877120,0,64,6.4,20,0.00038413063157349825,0.0004218485264573246
9350,47877120,0,64,6.4,21,0.0003841115103568882,0.0003855022951029241
9350,47877120,0,64,6.4,22,0.0003839801938738674,0.00035905366530641913
9350,47877120,0,64,6.4,23,0.0003838709380943328,0.000340520404279232
9350,47877120,0,64,6.4,24,0.00038409297121688724,0.00032718954025767744
9350,47877120,0,64,6.4,25,0.0003841231227852404,0.0003183202934451401
9350,47877120,0,64,6.4,26,0.0003839436103589833,0.0003123850910924375
9350,47877120,0,64,6.4,27,0.0003839666023850441,0.0003074801934417337
9350,47877120,0,64,6.4,28,0.0003836808609776199,0.00030521443113684654
9350,47877120,0,64,6.4,29,0.0003838853444904089,0.00030441657872870564
9350,47877120,0,64,6.4,30,0.00038393845898099244,0.0003041387244593352
9350,47877120,0,64,6.4,31,0.0003838075790554285,0.00030452062492258847
9350,47877120,0,64,6.4,32,0.00038394052535295486,0.00030491992947645485
9350,47877120,0,64,6.4,33,0.00038387070526368916,0.0003052826796192676
9350,47877120,0,64,6.4,34,0.00038407932152040303,0.0003064542543143034
9350,47877120,0,64,6.4,35,0.0003838488773908466,0.0003077406727243215
9350,47877120,0,64,6.4,36,0.0003839757991954684,0.0003084853233303875
9350,47877120,0,64,6.4,37,0.0003840224235318601,0.000309862574795261
9350,47877120,0,64,6.4,38,0.00038412530557252467,0.0003110373218078166
9350,47877120,0,64,6.4,39,0.0003839087439700961,0.0003126458323094994
9350,47877120,0,64,6.4,40,0.0003840562712866813,0.00031363574089482427
9350,47877120,0,64,6.4,41,0.0003839544951915741,0.0003146669187117368
9350,47877120,0,64,6.4,42,0.00038383904029615223,0.00031680267420597374
9350,47877120,0,64,6.4,43,0.0003839912824332714,0.0003168574476148933
9350,47877120,0,64,6.4,44,0.00038408537511713803,0.00031812599627301097
9350,47877120,0,64,6.4,45,0.0003838372649624944,0.00031930478871800005
9350,47877120,0,64,6.4,46,0.0003840010322164744,0.0003203771193511784
9350,47877120,0,64,6.4,47,0.0003839416312985122,0.0003223731473553926
9350,47877120,0,64,6.4,48,0.0003838276898022741,0.00032232434023171663
9350,47877120,0,64,6.4,49,0.0003839627606794238,0.00032317679142579436
9350,47877120,0,64,6.4,50,0.0003838965785689652,0.00032433168962597847
9350,47877120,0,64,6.4,51,0.0003839118289761245,0.0003251115558668971
9350,47877120,0,64,6.4,52,0.0003839131386484951,0.0003260790545027703
9350,47877120,0,64,6.4,53,0.00038398863398469985,0.00032626549364067614
9350,47877120,0,64,6.4,54,0.00038401372148655355,0.0003275505150668323
9350,47877120,0,64,6.4,55,0.0003838879056274891,0.00032880870276130736
9350,47877120,0,64,6.4,56,0.0003838793491013348,0.00032936924253590405
9350,47877120,0,64,6.4,57,0.0003839144774246961,0.00033003935823217034
9350,47877120,0,64,6.4,58,0.0003838695993181318,0.0003307664883323014
9350,47877120,0,64,6.4,59,0.00038386238156817853,0.0003312001354061067
9350,47877120,0,64,6.4,60,0.00038404931547120214,0.000331904215272516
9350,47877120,0,64,6.4,61,0.0003840221033897251,0.0003327384765725583
9350,47877120,0,64,6.4,62,0.0003840834251604974,0.0003329995379317552
9350,47877120,0,64,6.4,63,0.0003840002173092216,0.0003342286217957735
9350,47877120,0,64,6.4,64,0.00038395420415326953,0.0003339913673698902
9400,48133120,0,64,6.4,0,0.00012270084698684514,0.0039739347994327545
9400,48133120,0,64,6.4,1,0.00012124647764721885,0.003443764057010412
9400,48133120,0,64,6.4,2,0.00012004786549368873,0.0029805463273078203
9400,48133120,0,64,6.4,3,0.00011948704195674509,0.0025814701803028584
9400,48133120,0,64,6.4,4,0.0001186711378977634,0.002236125525087118
9400,48133120,0,64,6.4,5,0.00011827461275970563,0.001938943169079721
9400,48133120,0,64,6.4,6,0.00011788374104071409,0.0016816137358546257
9400,48133120,0,64,6.4,7,0.00011750573321478441,0.0014616084517911077
9400,48133120,0,64,6.4,8,0.00011744290532078594,0.001272694207727909
9400,48133120,0,64,6.4,9,0.0001172515912912786,0.0011082766577601433
9400,48133120,0,64,6.4,10,0.00011725635704351589,0.0009684189571999013
9400,48133120,0,64,6.4,11,0.00011726626689778641,0.0008482966222800314
9400,48133120,0,64,6.4,12,0.00011706718942150474,0.0007433696882799268
9400,48133120,0,64,6.4,13,0.00011704915232257918,0.0006547473603859544
9400,48133120,0,64,6.4,14,0.00011696597357513383,0.0005801463848911226
9400,48133120,0,64,6.4,15,0.00011700670438585803,0.0005151404766365886
9400,48133120,0,64,6.4,16,0.00011692301632137969,0.0004603712004609406
9400,48133120,0,64,6.4,17,0.00011714689753716812,0.0004160938842687756
9400,48133120,0,64,6.4,18,0.00011688243830576539,0.0003784910368267447
9400,48133120,0,64,6.4,19,0.00011689750681398436,0.0003476205456536263
9400,48133120,0,64,6.4,20,0.00011681584146572277,0.0003221859224140644
9400,48133120,0,64,6.4,21,0.00011670374078676105,0.00030268827686086297
9400,48133120,0,64,6.4,22,0.00011696097499225289,0.00028694700449705124
9400,48133120,0,64,6.4,23,0.00011697773152263835,0.0002747771213762462
9400,48133120,0,64,6.4,24,0.00011678860028041527,0.0002650277456268668
9400,48133120,0,64,6.4,25,0.00011671976972138509,0.0002580157888587564
9400,48133120,0,64,6.4,26,0.00011687785445246845,0.00025301220011897385
9400,48133120,0,64,6.4,27,0.00011688130325637758,0.0002491887134965509
9400,48133120,0,64,6.4,28,0.00011680453462759033,0.00024737813510000706
9400,48133120,0,64,6.4,29,0.00011679338058456779,0.00024573347764089704
9400,48133120,0,64,6.4,30,0.00011696793808368966,0.0002447977603878826
9400,48133120,0,64,6.4,31,0.00011687006190186366,0.00024464671150781214
9400,48133120,0,64,6.4,32,0.00011689361417666078,0.00024497645790688694
9400,48133120,0,64,6.4,33,0.00011689767416100949,0.00024499071878381073
9400,48133120,0,64,6.4,34,0.00011694437125697732,0.00024608554667793214
9400,48133120,0,64,6.4,35,0.00011696422734530643,0.00024663552176207304
9400,48133120,0,64,6.4,36,0.00011678431474138051,0.0002480228722561151
9400,48133120,0,64,6.4,37,0.000117136885819491,0.00024883210426196456
9400,48133120,0,64,6.4,38,0.00011671461834339425,0.0002497851965017617
9400,48133120,0,64,6.4,39,0.00011672014079522341,0.0002506774035282433
9400,48133120,0,64,6.4,40,0.00011685100616887212,0.0002521368151064962
9400,48133120,0,64,6.4,41,0.00011671829270198941,0.0002532684011384845
9400,48133120,0,64,6.4,42,0.00011687543883454055,0.000254141166806221
9400,48133120,0,64,6.4,43,0.00011688139784382656,0.0002552511286921799
9400,48133120,0,64,6.4,44,0.00011697992886183783,0.0002566799521446228
9400,48133120,0,64,6.4,45,0.00011668634397210553,0.000256927713053301
9400,48133120,0,64,6.4,46,0.00011696112778736278,0.0002581157605163753
9400,48133120,0,64,6.4,47,0.00011676442227326334,0.00025956399622373283
9400,48133120,0,64,6.4,48,0.00011668195656966418,0.00026026490377262235
9400,48133120,0,64,6.4,49,0.00011706499208230525,0.0002610321680549532
9400,48133120,0,64,6.4,50,0.00011675039422698319,0.000262050045421347
9400,48133120,0,64,6.4,51,0.00011697609443217516,0.00026280278689228
9400,48133120,0,64,6.4,52,0.00011690358223859221,0.0002634255215525627
9400,48133120,0,64,6.4,53,0.00011680415627779439,0.0002642335894051939
9400,48133120,0,64,6.4,54,0.00011669434752548113,0.00026530036120675504
9400,48133120,0,64,6.4,55,0.00011689000530168414,0.00026572158094495535
9400,48133120,0,64,6.4,56,0.00011696341971401125,0.0002666618674993515
9400,48133120,0,64,6.4,57,0.00011695018474711105,0.00026767273084260523
9400,48133120,0,64,6.4,58,0.00011675507994368672,0.0002681722107809037
9400,48133120,0,64,6.4,59,0.00011683359480230138,0.00026906293351203203
9400,48133120,0,64,6.4,60,0.0001169126553577371,0.0002693207352422178
9400,48133120,0,64,6.4,61,0.00011691053805407137,0.00027014344232156873
9400,48133120,0,64,6.4,62,0.0001167428563348949,0.0002706421073526144
9400,48133120,0,64,6.4,63,0.00011691045074258,0.00027113346732221544
9400,48133120,0,64,6.4,64,0.00011696324509102851,0.0002719318144954741
9450,48389120,0,64,6.4,0,7.250873022712767e-05,0.0010093910386785865
9450,48389120,0,64,6.4,1,7.232645293697715e-05,0.0009169697877950966
9450,48389120,0,64,6.4,2,7.251571514643729e-05,0.0008221329771913588
9450,48389120,0,64,6.4,3,7.234354416141286e-05,0.0007368812803179026
9450,48389120,0,64,6.4,4,7.22838522051461e-05,0.0006586157251149416
9450,48389120,0,64,6.4,5,7.223551074275747e-05,0.000591604970395565
9450,48389120,0,64,6.4,6,7.225423905765638e-05,0.0005303811049088836
9450,48389120,0,64,6.4,7,7.20950192771852e-05,0.0004784005577675998
9450,48389120,0,64,6.4,8,7.210650073830038e-05,0.00043387830373831093
9450,48389120,0,64,6.4,9,7.222106796689332e-05,0.00039234079304151237
9450,48389120,0,64,6.4,10,7.214438664959744e-05,0.0003591234271880239
9450,48389120,0,64,6.4,11,7.220276165753603e-05,0.00033039660775102675
9450,48389120,0,64,6.4,12,7.212987111415714e-05,0.00030610349494963884
9450,48389120,0,64,6.4,13,7.21209216862917e-05,0.0002852831385098398
9450,48389120,0,64,6.4,14,7.210400508483872e-05,0.00026833414449356496
9450,48389120,0,64,6.4,15,7.217167876660824e-05,0.00025420269230380654
9450,48389120,0,64,6.4,16,7.215182995423675e-05,0.00024314984329976141
9450,48389120,0,64,6.4,17,7.209410250652581e-05,0.0002343899104744196
9450,48389120,0,64,6.4,18,7.188567542470992e-05,0.00022718386026099324
9450,48389120,0,64,6.4,19,7.214026845758781e-05,0.00022218722733668983
9450,48389120,0,64,6.4,20,7.216972880996764e-05,0.00021887486218474805
9450,48389120,0,64,6.4,21,7.21070755389519e-05,0.00021640642080456018
9450,48389120,0,64,6.4,22,7.200216350611299e-05,0.00021487398771569133
9450,48389120,0,64,6.4,23,7.205325528047979e-05,0.000213902210816741
9450,48389120,0,64,6.4,24,7.217447273433208e-05,0.00021392646885942668
9450,48389120,0,64,6.4,25,7.200692925835028e-05,0.0002139209391316399
9450,48389120,0,64,6.4,26,7.202831329777837e-05,0.00021450065833050758
9450,48389120,0,64,6.4,27,7.187382288975641e-05,0.00021518277935683727
9450,48389120,0,64,6.4,28,7.206488953670487e-05,0.00021657389879692346
9450,48389120,0,64,6.4,29,7.209246541606262e-05,0.0002172819949919358
9450,48389120,0,64,6.4,30,7.199987885542214e-05,0.00021858517720829695
9450,48389120,0,64,6.4,31,7.203655695775524e-05,0.00021981779718771577
9450,48389120,0,64,6.4,32,7.211694173747674e-05,0.00022101227659732103
9450,48389120,0,64,6.4,33,7.225024455692619e-05,0.0002223508054157719
9450,48389120,0,64,6.4,34,7.229240145534277e-05,0.0002239965833723545
9450,48389120,0,64,6.4,35,7.225375884445384e-05,0.00022531925060320646
9450,48389120,0,64,6.4,36,7.21254400559701e-05,0.00022621713287662715
9450,48389120,0,64,6.4,37,7.210992771433666e-05,0.0002276301383972168
9450,48389120,0,64,6.4,38,7.210783223854378e-05,0.00022878043819218874
9450,48389120,0,64,6.4,39,7.225304580060765e-05,0.0002305273083038628
9450,48389120,0,64,6.4,40,7.20117604942061e-05,0.0002310660493094474
9450,48389120,0,64,6.4,41,7.206442387541756e-05,0.0002322676737094298
9450,48389120,0,64,6.4,42,7.213810022221878e-05,0.0002336464822292328
9450,48389120,0,64,6.4,43,7.209085742942989e-05,0.00023478888033423573
9450,48389120,0,64,6.4,44,7.2084556450136e-05,0.00023562164278700948
9450,48389120,0,64,6.4,45,7.209218165371567e-05,0.00023667290224693716
9450,48389120,0,64,6.4,46,7.21437027095817e-05,0.0002374466712353751
9450,48389120,0,64,6.4,47,7.21305696060881e-05,0.0002385966363362968
9450,48389120,0,64,6.4,48,7.206285954453051e-05,0.0002395893243374303
9450,48389120,0,64,6.4,49,7.192772318376228e-05,0.0002405255363555625
9450,48389120,0,64,6.4,50,7.191478653112426e-05,0.0002416617062408477
9450,48389120,0,64,6.4,51,7.21973628969863e-05,0.00024183430650737137
9450,48389120,0,64,6.4,52,7.202802953543141e-05,0.00024304891121573746
9450,48389120,0,64,6.4,53,7.214002107502893e-05,0.00024355076311621815
9450,48389120,0,64,6.4,54,7.201847620308399e-05,0.0002441596006974578
9450,48389120,0,64,6.4,55,7.221364649012685e-05,0.0002452984044793993
9450,48389120,0,64,6.4,56,7.210535113699734e-05,0.00024592646514065564
9450,48389120,0,64,6.4,57,7.226008165162057e-05,0.0002465502475388348
9450,48389120,0,64,6.4,58,7.207048474811018e-05,0.000247017975198105
9450,48389120,0,64,6.4,59,7.215871301013976e-05,0.0002481586707290262
9450,48389120,0,64,6.4,60,7.194434874691069e-05,0.0002484999713487923
9450,48389120,0,64,6.4,61,7.20756797818467e-05,0.0002493884530849755
9450,48389120,0,64,6.4,62,7.202666893135756e-05,0.00024946016492322087
9450,48389120,0,64,6.4,63,7.226021989481524e-05,0.0002504933509044349
9450,48389120,0,64,6.4,64,7.235854718601331e-05,0.00025094536249525845
9500,48645120,0,64,6.4,0,9.764624701347202e-05,0.0011932705529034138
9500,48645120,0,64,6.4,1,9.784644498722628e-05,0.001087757758796215
9500,48645120,0,64,6.4,2,9.74799258983694e-05,0.0009754188358783722
9500,48645120,0,64,6.4,3,9.732445323606953e-05,0.0008748898399062455
9500,48645120,0,64,6.4,4,9.728684381116182e-05,0.0007827512454241514
9500,48645120,0,64,6.4,5,9.732119360705838e-05,0.0007030757260508835
9500,48645120,0,64,6.4,6,9.714817861095071e-05,0.0006313651101663709
9500,48645120,0,64,6.4,7,9.723422408569604e-05,0.0005693492712453008
9500,48645120,0,64,6.4,8,9.732154285302386e-05,0.0005167319905012846
9500,48645120,0,64,6.4,9,9.712087194202468e-05,0.0004673559742514044
9500,48645120,0,64,6.4,10,9.716916974866763e-05,0.0004271826473996043
9500,48645120,0,64,6.4,11,9.716667409520596e-05,0.0003929533704649657
9500,48645120,0,64,6.4,12,9.704302647151053e-05,0.0003629700222518295
9500,48645120,0,64,6.4,13,9.705535921966657e-05,0.0003373340587131679
9500,48645120,0,64,6.4,14,9.690156002761796e-05,0.00031679344829171896
9500,48645120,0,64,6.4,15,9.729213343234733e-05,0.0002989836211781949
9500,48645120,0,64,6.4,16,9.717277862364426e-05,0.0002846058923751116
9500,48645120,0,64,6.4,17,9.70843611867167e-05,0.00027313854661770165
9500,48645120,0,64,6.4,18,9.70776382018812e-05,0.0002637920842971653
9500,48645120,0,64,6.4,19,9.692048479337245e-05,0.00025700315018184483
9500,48645120,0,64,6.4,20,9.721524838823825e-05,0.00025198431103490293
9500,48645120,0,64,6.4,21,9.720390517031774e-05,0.0002483055286575109
9500,48645120,0,64,6.4,22,9.698668873170391e-05,0.00024595719878561795
9500,48645120,0,64,6.4,23,9.689750004326925e-05,0.0002442541590426117
9500,48645120,0,64,6.4,24,9.698919166112319e-05,0.00024308342835865915
9500,48645120,0,64,6.4,25,9.706767013994977e-05,0.00024344943813048303
9500,48645120,0,64,6.4,26,9.716534987092018e-05,0.00024326251877937466
9500,48645120,0,64,6.4,27,9.722093091113493e-05,0.00024359169765375555
9500,48645120,0,64,6.4,28,9.722474351292476e-05,0.0002446513681206852
9500,48645120,0,64,6.4,29,9.72566194832325e-05,0.0002456244546920061
9500,48645120,0,64,6.4,30,9.704739932203665e-05,0.0002466520818416029
9500,48645120,0,64,6.4,31,9.702446550363675e-05,0.000247860123636201
9500,48645120,0,64,6.4,32,9.703662362881005e-05,0.0002495642111171037
9500,48645120,0,64,6.4,33,9.709735604701564e-05,0.00025033229030668736
9500,48645120,0,64,6.4,34,9.725871495902538e-05,0.00025182441459037364
9500,48645120,0,64,6.4,35,9.707836579764262e-05,0.00025312279467470944
9500,48645120,0,64,6.4,36,9.716744534671307e-05,0.0002545365132391453
9500,48645120,0,64,6.4,37,9.722133108880371e-05,0.0002555864048190415
9500,48645120,0,64,6.4,38,9.71211920841597e-05,0.0002570764918345958
9500,48645120,0,64,6.4,39,9.692660387372598e-05,0.0002583655877970159
9500,48645120,0,64,6.4,40,9.701603266876191e-05,0.000259543041465804
9500,48645120,0,64,6.4,41,9.725895506562665e-05,0.0002608048962429166
9500,48645120,0,64,6.4,42,9.697227505967021e-05,0.0002616975107230246
9500,48645120,0,64,6.4,43,9.712282189866528e-05,0.0002633761614561081
9500,48645120,0,64,6.4,44,9.700419468572363e-05,0.0002644207270350307
9500,48645120,0,64,6.4,45,9.702667011879385e-05,0.00026507602888159454
9500,48645120,0,64,6.4,46,9.724604751681909e-05,0.0002659645688254386
9500,48645120,0,64,6.4,47,9.703853720566258e-05,0.0002671878901310265
9500,48645120,0,64,6.4,48,9.700434748083353e-05,0.00026807913673110306
9500,48645120,0,64,6.4,49,9.701516682980582e-05,0.0002691718691494316
9500,48645120,0,64,6.4,50,9.704240073915571e-05,0.00027001294074580073
9500,48645120,0,64,6.4,51,9.721212700242177e-05,0.0002706235973164439
